  US_xRM_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  364.6  Rswmax 1054.6  band resid max 123.1 W/m2 (2.11% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xRN_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  346.7  Rswmax 1002.2  band resid max 119.5 W/m2 (1.78% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSB_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  351.7  Rswmax  986.4  band resid max 115.2 W/m2 (1.99% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSC_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  338.0  Rswmax  972.0  band resid max 118.6 W/m2 (2.01% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSE_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  334.7  Rswmax  960.5  band resid max 117.8 W/m2 (2.23% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xSP_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  373.6  Rswmax 1087.2  band resid max 122.0 W/m2 (1.97% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xST_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  328.0  Rswmax  968.0  band resid max 107.3 W/m2 (2.12% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTA_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  359.5  Rswmax 1025.2  band resid max 119.7 W/m2 (1.43% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTE_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  371.8  Rswmax 1087.6  band resid max 123.6 W/m2 (1.94% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xTR_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  328.8  Rswmax  969.1  band resid max 107.6 W/m2 (2.12% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xUK_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  353.4  Rswmax 1015.0  band resid max 117.0 W/m2 (2.08% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xWR_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  343.8  Rswmax 1014.9  band resid max 102.2 W/m2 (1.84% of hours > 1; reference US_xRM: 77.2, 3.27%)
  US_xYE_GFDL_ESM4_ssp126  753360 h  N 0.00-1.00  PARBmax  352.8  Rswmax 1016.9  band resid max 118.0 W/m2 (1.77% of hours > 1; reference US_xRM: 77.2, 3.27%)

101/101 written to /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo/ssp126/GFDL_ESM4

raw  files : 2930
final files: 2930
164G	/vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
finished   : 2026-08-17T18:40:57Z
exit status: stage1=0 stage2=0
