job        : 37226
node       : soeepyc06
started    : 2026-08-14T16:14:19Z
stations   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
co2        : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/co2
output     : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip     : block

args       : --dry-run --all
stations : 101   elevation known for 118 (badm_values=110, site_registry=8)
input    : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_stations
output   : /vol_efthymios/NFS07/dd1136/T_and_C/input_data/gcm_meteo
precip   : block   seed 20260813

  GFDL-ESM4 historical (ECS 2.6 K): 12775 days, 101 stations
    US-xUK: {'hours': 306816, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-32.2, 42.9], 'Ta_mean': 13.74, 'Pre_mbar': 973.8, 'Pr_mm_yr': 976.6, 'Pr_max_h': 13.94, 'Rsw_max': 1014.0, 'Ds_mean': 612.9, 'Ca': [338.7, 397.5]}
    US-xWR: {'hours': 306816, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-26.5, 39.4], 'Ta_mean': 8.81, 'Pre_mbar': 965.5, 'Pr_mm_yr': 1913.9, 'Pr_max_h': 23.38, 'Rsw_max': 1012.3, 'Ds_mean': 409.5, 'Ca': [338.7, 397.5]}
    US-xYE: {'hours': 306816, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '1980-2014', 'Ta_C': [-47.8, 36.3], 'Ta_mean': 3.93, 'Pre_mbar': 788.4, 'Pr_mm_yr': 525.9, 'Pr_max_h': 8.01, 'Rsw_max': 1014.0, 'Ds_mean': 501.3, 'Ca': [338.7, 397.5]}
    -> 101/101 built

  MPI-ESM1-2-HR ssp126 (ECS 3.0 K): 31411 days, 101 stations
    US-Bar: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-34.2, 33.9], 'Ta_mean': 4.81, 'Pre_mbar': 981.1, 'Pr_mm_yr': 1419.5, 'Pr_max_h': 18.62, 'Rsw_max': 995.2, 'Ds_mean': 266.8, 'Ca': [399.9, 474.0]}
    US-Blk: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-47.4, 44.1], 'Ta_mean': 7.52, 'Pre_mbar': 826.5, 'Pr_mm_yr': 385.8, 'Pr_max_h': 8.5, 'Rsw_max': 992.1, 'Ds_mean': 674.9, 'Ca': [399.9, 474.0]}
    US-CPF: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-43.3, 36.7], 'Ta_mean': 1.69, 'Pre_mbar': 701.6, 'Pr_mm_yr': 417.1, 'Pr_max_h': 7.65, 'Rsw_max': 1053.8, 'Ds_mean': 454.7, 'Ca': [399.9, 474.0]}
    US-CPk: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-43.6, 39.0], 'Ta_mean': 4.05, 'Pre_mbar': 731.3, 'Pr_mm_yr': 372.9, 'Pr_max_h': 6.69, 'Rsw_max': 1046.7, 'Ds_mean': 533.0, 'Ca': [399.9, 474.0]}
    US-CRK: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-20.4, 47.9], 'Ta_mean': 20.78, 'Pre_mbar': 995.3, 'Pr_mm_yr': 1093.8, 'Pr_max_h': 17.55, 'Rsw_max': 1073.4, 'Ds_mean': 938.5, 'Ca': [399.9, 474.0]}
    US-CS2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-38.8, 39.3], 'Ta_mean': 8.62, 'Pre_mbar': 974.6, 'Pr_mm_yr': 838.1, 'Pr_max_h': 12.46, 'Rsw_max': 989.8, 'Ds_mean': 439.5, 'Ca': [399.9, 474.0]}
    US-CZ2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-26.6, 44.8], 'Ta_mean': 15.25, 'Pre_mbar': 883.1, 'Pr_mm_yr': 678.8, 'Pr_max_h': 22.87, 'Rsw_max': 1083.4, 'Ds_mean': 1120.8, 'Ca': [399.9, 474.0]}
    US-CZ3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-35.9, 38.3], 'Ta_mean': 8.64, 'Pre_mbar': 797.9, 'Pr_mm_yr': 736.4, 'Pr_max_h': 28.22, 'Rsw_max': 1085.0, 'Ds_mean': 775.2, 'Ca': [399.9, 474.0]}
    US-CZ4: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-40.4, 34.6], 'Ta_mean': 5.36, 'Pre_mbar': 734.8, 'Pr_mm_yr': 799.2, 'Pr_max_h': 31.36, 'Rsw_max': 1088.4, 'Ds_mean': 646.4, 'Ca': [399.9, 474.0]}
    US-ChR: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-24.8, 43.3], 'Ta_mean': 16.16, 'Pre_mbar': 979.5, 'Pr_mm_yr': 1390.7, 'Pr_max_h': 16.99, 'Rsw_max': 1016.9, 'Ds_mean': 515.4, 'Ca': [399.9, 474.0]}
    US-Cst: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-21.3, 46.9], 'Ta_mean': 19.59, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1294.8, 'Pr_max_h': 22.12, 'Rsw_max': 1054.8, 'Ds_mean': 784.4, 'Ca': [399.9, 474.0]}
    US-Cwt: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-26.2, 42.4], 'Ta_mean': 14.04, 'Pre_mbar': 933.7, 'Pr_mm_yr': 1749.2, 'Pr_max_h': 22.04, 'Rsw_max': 1008.5, 'Ds_mean': 462.9, 'Ca': [399.9, 474.0]}
    US-DPP: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-13.8, 49.6], 'Ta_mean': 24.37, 'Pre_mbar': 1010.5, 'Pr_mm_yr': 1243.1, 'Pr_max_h': 11.59, 'Rsw_max': 991.6, 'Ds_mean': 826.2, 'Ca': [399.9, 474.0]}
    US-Dk2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-26.0, 46.2], 'Ta_mean': 16.92, 'Pre_mbar': 993.3, 'Pr_mm_yr': 1208.6, 'Pr_max_h': 14.7, 'Rsw_max': 974.1, 'Ds_mean': 549.9, 'Ca': [399.9, 474.0]}
    US-Dk3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-26.0, 46.2], 'Ta_mean': 16.92, 'Pre_mbar': 993.9, 'Pr_mm_yr': 1208.6, 'Pr_max_h': 14.7, 'Rsw_max': 974.1, 'Ds_mean': 549.9, 'Ca': [399.9, 474.0]}
    US-Fmf: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-39.3, 39.7], 'Ta_mean': 10.43, 'Pre_mbar': 784.3, 'Pr_mm_yr': 467.6, 'Pr_max_h': 15.72, 'Rsw_max': 1087.3, 'Ds_mean': 1015.4, 'Ca': [399.9, 474.0]}
    US-Fuf: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-38.3, 38.7], 'Ta_mean': 10.48, 'Pre_mbar': 782.5, 'Pr_mm_yr': 497.1, 'Pr_max_h': 18.23, 'Rsw_max': 1087.2, 'Ds_mean': 1015.4, 'Ca': [399.9, 474.0]}
    US-GBT: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.5, 38.7], 'Ta_mean': 3.9, 'Pre_mbar': 694.1, 'Pr_mm_yr': 340.6, 'Pr_max_h': 6.6, 'Rsw_max': 1042.0, 'Ds_mean': 529.1, 'Ca': [399.9, 474.0]}
    US-GLE: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.5, 38.7], 'Ta_mean': 3.9, 'Pre_mbar': 693.6, 'Pr_mm_yr': 340.6, 'Pr_max_h': 6.6, 'Rsw_max': 1042.0, 'Ds_mean': 529.1, 'Ca': [399.9, 474.0]}
    US-HB2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-10.4, 43.5], 'Ta_mean': 21.81, 'Pre_mbar': 1012.7, 'Pr_mm_yr': 1301.9, 'Pr_max_h': 11.4, 'Rsw_max': 973.9, 'Ds_mean': 593.7, 'Ca': [399.9, 474.0]}
    US-HB3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-10.4, 43.5], 'Ta_mean': 21.81, 'Pre_mbar': 1012.4, 'Pr_mm_yr': 1301.9, 'Pr_max_h': 11.4, 'Rsw_max': 973.9, 'Ds_mean': 593.7, 'Ca': [399.9, 474.0]}
    US-HBK: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-33.6, 37.5], 'Ta_mean': 7.36, 'Pre_mbar': 970.1, 'Pr_mm_yr': 1263.7, 'Pr_max_h': 16.44, 'Rsw_max': 992.6, 'Ds_mean': 327.9, 'Ca': [399.9, 474.0]}
    US-Ha1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-29.6, 40.8], 'Ta_mean': 10.52, 'Pre_mbar': 973.2, 'Pr_mm_yr': 1201.9, 'Pr_max_h': 14.74, 'Rsw_max': 1006.5, 'Ds_mean': 425.9, 'Ca': [399.9, 474.0]}
    US-Ha2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-29.6, 40.8], 'Ta_mean': 10.52, 'Pre_mbar': 970.9, 'Pr_mm_yr': 1201.9, 'Pr_max_h': 14.74, 'Rsw_max': 1006.5, 'Ds_mean': 425.9, 'Ca': [399.9, 474.0]}
    US-Ho1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-30.6, 37.0], 'Ta_mean': 7.95, 'Pre_mbar': 1006.1, 'Pr_mm_yr': 1149.0, 'Pr_max_h': 15.35, 'Rsw_max': 991.8, 'Ds_mean': 337.0, 'Ca': [399.9, 474.0]}
    US-Ho2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-30.6, 37.0], 'Ta_mean': 7.95, 'Pre_mbar': 1005.9, 'Pr_mm_yr': 1149.0, 'Pr_max_h': 15.35, 'Rsw_max': 991.7, 'Ds_mean': 337.0, 'Ca': [399.9, 474.0]}
    US-Ho3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-30.6, 37.0], 'Ta_mean': 7.95, 'Pre_mbar': 1005.9, 'Pr_mm_yr': 1149.0, 'Pr_max_h': 15.35, 'Rsw_max': 991.8, 'Ds_mean': 337.0, 'Ca': [399.9, 474.0]}
    US-LPH: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-29.6, 40.8], 'Ta_mean': 10.52, 'Pre_mbar': 968.9, 'Pr_mm_yr': 1201.9, 'Pr_max_h': 14.74, 'Rsw_max': 1006.5, 'Ds_mean': 425.9, 'Ca': [399.9, 474.0]}
    US-MEF: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-42.0, 37.9], 'Ta_mean': 6.39, 'Pre_mbar': 765.3, 'Pr_mm_yr': 385.0, 'Pr_max_h': 10.15, 'Rsw_max': 1079.5, 'Ds_mean': 590.2, 'Ca': [399.9, 474.0]}
    US-MMS: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-28.4, 43.3], 'Ta_mean': 13.56, 'Pre_mbar': 980.7, 'Pr_mm_yr': 1114.4, 'Pr_max_h': 13.96, 'Rsw_max': 1005.7, 'Ds_mean': 479.9, 'Ca': [399.9, 474.0]}
    US-MOz: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-26.2, 46.3], 'Ta_mean': 14.96, 'Pre_mbar': 987.2, 'Pr_mm_yr': 996.4, 'Pr_max_h': 13.7, 'Rsw_max': 1038.1, 'Ds_mean': 630.7, 'Ca': [399.9, 474.0]}
    US-MRf: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-15.8, 40.6], 'Ta_mean': 11.95, 'Pre_mbar': 982.1, 'Pr_mm_yr': 1443.6, 'Pr_max_h': 20.14, 'Rsw_max': 1017.3, 'Ds_mean': 419.7, 'Ca': [399.9, 474.0]}
    US-Me1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-35.3, 42.6], 'Ta_mean': 8.7, 'Pre_mbar': 911.1, 'Pr_mm_yr': 967.5, 'Pr_max_h': 14.94, 'Rsw_max': 1020.5, 'Ds_mean': 493.2, 'Ca': [399.9, 474.0]}
    US-Me2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-34.8, 43.9], 'Ta_mean': 9.54, 'Pre_mbar': 873.4, 'Pr_mm_yr': 836.6, 'Pr_max_h': 13.55, 'Rsw_max': 1023.0, 'Ds_mean': 537.2, 'Ca': [399.9, 474.0]}
    US-Me4: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-34.8, 43.9], 'Ta_mean': 9.54, 'Pre_mbar': 908.3, 'Pr_mm_yr': 836.6, 'Pr_max_h': 13.55, 'Rsw_max': 1022.7, 'Ds_mean': 537.2, 'Ca': [399.9, 474.0]}
    US-Me6: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-34.8, 43.9], 'Ta_mean': 9.54, 'Pre_mbar': 900.2, 'Pr_mm_yr': 836.6, 'Pr_max_h': 13.55, 'Rsw_max': 1023.8, 'Ds_mean': 537.2, 'Ca': [399.9, 474.0]}
    US-Me7: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-34.8, 43.9], 'Ta_mean': 9.54, 'Pre_mbar': 873.4, 'Pr_mm_yr': 836.6, 'Pr_max_h': 13.55, 'Rsw_max': 1022.9, 'Ds_mean': 537.2, 'Ca': [399.9, 474.0]}
    US-MtB: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-14.7, 46.1], 'Ta_mean': 18.13, 'Pre_mbar': 746.8, 'Pr_mm_yr': 319.5, 'Pr_max_h': 12.51, 'Rsw_max': 1119.8, 'Ds_mean': 1762.7, 'Ca': [399.9, 474.0]}
    US-NC2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-15.6, 43.5], 'Ta_mean': 18.07, 'Pre_mbar': 1012.6, 'Pr_mm_yr': 1276.6, 'Pr_max_h': 15.67, 'Rsw_max': 961.9, 'Ds_mean': 564.4, 'Ca': [399.9, 474.0]}
    US-NC3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-15.6, 43.5], 'Ta_mean': 18.07, 'Pre_mbar': 1012.6, 'Pr_mm_yr': 1276.6, 'Pr_max_h': 15.67, 'Rsw_max': 961.9, 'Ds_mean': 564.4, 'Ca': [399.9, 474.0]}
    US-NC5: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-27.5, 47.0], 'Ta_mean': 16.79, 'Pre_mbar': 998.7, 'Pr_mm_yr': 1189.9, 'Pr_max_h': 15.31, 'Rsw_max': 972.5, 'Ds_mean': 556.7, 'Ca': [399.9, 474.0]}
    US-NMj: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-41.7, 37.8], 'Ta_mean': 6.0, 'Pre_mbar': 967.0, 'Pr_mm_yr': 798.6, 'Pr_max_h': 10.45, 'Rsw_max': 957.7, 'Ds_mean': 394.5, 'Ca': [399.9, 474.0]}
    US-NR1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-42.6, 34.0], 'Ta_mean': 1.35, 'Pre_mbar': 705.8, 'Pr_mm_yr': 424.9, 'Pr_max_h': 8.36, 'Rsw_max': 1063.7, 'Ds_mean': 435.9, 'Ca': [399.9, 474.0]}
    US-Oho: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-30.0, 42.1], 'Ta_mean': 11.71, 'Pre_mbar': 986.0, 'Pr_mm_yr': 907.1, 'Pr_max_h': 9.89, 'Rsw_max': 981.9, 'Ds_mean': 482.0, 'Ca': [399.9, 474.0]}
    US-PFL: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 959.0, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.2, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFb: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 957.9, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.0, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFc: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 958.0, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.1, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFg: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 957.8, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.0, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFh: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 959.1, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.6, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-PFi: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 956.3, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.5, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-PFj: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 956.7, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.6, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-PFk: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 957.7, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.4, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFm: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 956.7, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.3, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFn: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 957.4, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.2, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFp: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-44.2, 37.7], 'Ta_mean': 6.53, 'Pre_mbar': 955.3, 'Pr_mm_yr': 818.7, 'Pr_max_h': 10.36, 'Rsw_max': 966.2, 'Ds_mean': 398.2, 'Ca': [399.9, 474.0]}
    US-PFq: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 958.0, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.8, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-PFs: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 956.2, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.7, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-PFt: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-45.7, 37.6], 'Ta_mean': 6.26, 'Pre_mbar': 958.8, 'Pr_mm_yr': 826.6, 'Pr_max_h': 10.31, 'Rsw_max': 966.8, 'Ds_mean': 394.6, 'Ca': [399.9, 474.0]}
    US-SB1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-24.4, 45.9], 'Ta_mean': 15.39, 'Pre_mbar': 984.6, 'Pr_mm_yr': 1066.4, 'Pr_max_h': 12.96, 'Rsw_max': 978.5, 'Ds_mean': 544.3, 'Ca': [399.9, 474.0]}
    US-SHC: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-39.5, 40.4], 'Ta_mean': 9.24, 'Pre_mbar': 805.6, 'Pr_mm_yr': 795.0, 'Pr_max_h': 15.91, 'Rsw_max': 1068.3, 'Ds_mean': 775.7, 'Ca': [399.9, 474.0]}
    US-SP1: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-14.2, 44.6], 'Ta_mean': 22.73, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1318.0, 'Pr_max_h': 14.48, 'Rsw_max': 995.1, 'Ds_mean': 741.5, 'Ca': [399.9, 474.0]}
    US-SP2: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-13.3, 44.7], 'Ta_mean': 22.46, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1345.7, 'Pr_max_h': 15.09, 'Rsw_max': 995.0, 'Ds_mean': 724.2, 'Ca': [399.9, 474.0]}
    US-SP3: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-13.3, 44.7], 'Ta_mean': 22.46, 'Pre_mbar': 1007.3, 'Pr_mm_yr': 1345.7, 'Pr_max_h': 15.09, 'Rsw_max': 995.2, 'Ds_mean': 724.2, 'Ca': [399.9, 474.0]}
    US-SP4: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-13.3, 44.7], 'Ta_mean': 22.46, 'Pre_mbar': 1007.6, 'Pr_mm_yr': 1345.7, 'Pr_max_h': 15.09, 'Rsw_max': 994.9, 'Ds_mean': 724.2, 'Ca': [399.9, 474.0]}
    US-SSH: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-24.3, 42.9], 'Ta_mean': 11.85, 'Pre_mbar': 976.7, 'Pr_mm_yr': 1057.7, 'Pr_max_h': 13.05, 'Rsw_max': 968.2, 'Ds_mean': 450.4, 'Ca': [399.9, 474.0]}
    US-Slt: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-19.1, 43.2], 'Ta_mean': 14.86, 'Pre_mbar': 1009.7, 'Pr_mm_yr': 1203.4, 'Pr_max_h': 19.31, 'Rsw_max': 1022.7, 'Ds_mean': 508.5, 'Ca': [399.9, 474.0]}
    US-TEF: {'hours': 753864, 'calendar': 'proleptic_gregorian', 'humidity': 'hurs', 'cal_note': None, 'years': '2015-2100', 'Ta_C': [-52.8, 37.6], 'Ta_mean': 5.36, 'Pre_mbar': 776.8, 'Pr_mm_yr': 395.4, 'Pr_max_h': 8.19, 'Rsw_max': 973.0, 'Ds_mean': 514.9, 'Ca': [399.9, 474.0]}
